title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
Jackson Diehl,5217,finalist,1438981270,finalists/jackson-diehl,"For his insightful editorials on foreign affairs, marked by prescient pieces critical of America&#039;s policy toward Egypt well before a revolution erupted there.
",214,109,"The Washington Post
",,2011,109,2011,214,Editorial Writing
John McCormick,5218,finalist,1438981270,finalists/john-mccormick-0,"For his relentless campaign to reform an unsustainable public pension system that threatens the economic future of Illinois.
",214,109,"Chicago Tribune
",,2011,109,2011,214,Editorial Writing
Daniel Berehulak and Paula Bronstein,5219,finalist,1438981270,finalists/daniel-berehulak-and-paula-bronstein,"For their compelling portrayal of the human will to survive as historic floods engulfed regions of Pakistan.
",216,109,"Getty Images
",,2011,109,2011,216,Breaking News Photography
Carolyn Cole,5220,finalist,1438981270,finalists/carolyn-cole-1,"For her often haunting images of a massive oil spill in the Gulf of Mexico, capturing the harsh reality of widespread devastation.
",216,109,"Los Angeles Times
","Los Angeles Times
",2011,109,2011,216,Breaking News Photography
Todd Heisler,5221,finalist,1438981270,finalists/todd-heisler,"For his sensitive portrayal of a large Colombian clan carrying a genetic mutation that causes Alzheimer&#039;s disease in early middle age.
",217,109,"The New York Times
",,2011,109,2011,217,Feature Photography
Greg Kahn,5222,finalist,1438981270,finalists/greg-kahn,"For his pictures that show the mixed impact of the recession in Florida&#039;s loss of jobs and homes for some but profit for others.
",217,109,"The Naples (Fla.)  Daily News
",,2011,109,2011,217,Feature Photography
Matt Davies,5223,finalist,1438981270,finalists/matt-davies,"For cartoons in The Journal News, Westchester County, N.Y., work notably original in concept and execution, offering sharp opinion without shrillness.
",215,109,,,2011,109,2011,215,Editorial Cartooning
Joel Pett,5224,finalist,1438981270,finalists/joel-pett-0,"For provocative cartoons that often tackle controversial Kentucky issues, marked by a simple style and a passion for humanity.
",215,109,"Lexington Herald-Leader
",,2011,109,2011,215,Editorial Cartooning
Philipp Meyer,5311,finalist,1438981273,finalists/philipp-meyer,"A sweeping multi-generational novel that illuminates the violence and enterprise of the American West by tracing a Texas family&#039;s passage from lethal frontier perils to immense oil-boom wealth.
",219,106,"The Son
","Ecco
",2014,106,2014,219,Fiction
Bob Shacochis,5312,finalist,1438981276,finalists/bob-shacochis,"A novel spanning 50 years and three continents that explores the murky world of American foreign policy before 9/11, using provocative themes to raise difficult moral questions.
",219,106,"The Woman Who Lost Her Soul
","Atlantic Monthly Press
",2014,106,2014,219,Fiction
Madeleine George,5313,finalist,1438981276,finalists/madeleine-george,"A cleverly constructed play that uses several historical moments – from the 1800s to the 2010s – to meditate on the technological advancements that bring people together and tear them apart.
",218,106,"The (curious case of the) Watson Intelligence
",,2014,106,2014,218,Drama
Lisa Kron and Jeanine Tesori,5314,finalist,1438981276,finalists/lisa-kron-and-jeanine-tesori,"A poignant musical adaptation of a graphic memoir by cartoonist Alison Bechdel, exploring sexual identity amid complicated family constraints and relationships.
",218,106,"Fun Home
",,2014,106,2014,218,Drama
Jacqueline Jones,5315,finalist,1438981276,finalists/jacqueline-jones-0,"A deeply researched examination of how race as a social invention has retained its power to organize, mark and harm the lives of Americans.
",220,106,"A Dreadful Deceit: The Myth of Race from the Colonial Era to Obama&#039;s America
","Basic Books
",2014,106,2014,220,History
Eric Schlosser,5316,finalist,1438981276,finalists/eric-schlosser,"A chilling history of the management of America&#039;s nuclear arsenal, exploring the fateful challenges and chronicling the &quot;near misses&quot; that could have triggered a cataclysm.
",220,106,"Command and Control: Nuclear Weapons, the Damascus Accident and the Illusion of Safety
","The Penguin Press
",2014,106,2014,220,History
Leo Damrosch,5317,finalist,1438981276,finalists/leo-damrosch,"A seminal work that illuminates the famous yet enigmatic satirist who was also a crucial figure in 18th century Anglo-Irish politics.
",222,106,"Jonathan Swift: His Life and His World
","Yale University Press
",2014,106,2014,222,Biography
Jonathan Sperber,5318,finalist,1438981276,finalists/jonathan-sperber,"An impressively researched work that provides a fresh perspective on Marx and his ideas by placing him in the social and intellectual swirl of the 1800s.
",222,106,"Karl Marx: A Nineteenth-Century Life
","Liveright
",2014,106,2014,222,Biography
Morri Creech,5319,finalist,1438981276,finalists/morri-creech,"A book of masterly poems that capture the inner experience of a man in mid-life who is troubled by mortality and the passage of time, traditional themes that are made to feel new.
",224,106,"The Sleep of Reason
","The Waywiser Press
",2014,106,2014,224,Poetry
Adrian Matejka,5320,finalist,1438981276,finalists/adrian-matejka,"An imaginative work by a commanding poet who engages the history and mythology of larger-than-life boxer Jack Johnson.
",224,106,"The Big Smoke
","Penguin
",2014,106,2014,224,Poetry
Gary J. Bass,5321,finalist,1438981276,finalists/gary-j-bass,"A disquieting exploration of the role played by the American president and his national security advisor in the 1971 Pakistani civil war, a bloodbath that killed hundreds of thousands and created millions of refugees.
",223,106,"The Blood Telegram: Nixon, Kissinger and a Forgotten Genocide
","Alfred A. Knopf
",2014,106,2014,223,General Nonfiction
Fred Kaplan,5322,finalist,1438981276,finalists/fred-kaplan-0,"An engrossing look at how a tenacious general became the ringleader of efforts to reshape America&#039;s military strategy in the post-Cold War age.
",223,106,"The Insurgents: David Petraeus and the Plot to Change the American Way of War
","Simon &amp; Schuster
",2014,106,2014,223,General Nonfiction
John Adams,5323,finalist,1438981276,finalists/john-adams-0,"A monumental oratorio about the final period of Christ&#039;s life that is marked by impassioned music – sometimes forceful, sometimes lyrical – and an ingenious variety of evocative sounds.
",225,106,"The Gospel According to the Other Mary
","Boosey &amp; Hawkes
",2014,106,2014,225,Music
Christopher Cerrone,5324,finalist,1438981276,finalists/christopher-cerrone,"A captivating opera based on a novel by Italo Calvino in which Marco Polo regales Kublai Khan with tales of fantastical cities, adapted into an imaginary sonic landscape.
",225,106,"Invisible Cities
","Outburst-Inburst Musics
",2014,106,2014,225,Music
Newsday,5325,finalist,1446481747,finalists/newsday-0,"For its use of in-depth reporting and digital tools to expose shootings, beatings and other concealed misconduct by some Long Island police officers, leading to the formation of a grand jury and an official review of police accountability.
",204,106,Newsday,,2014,106,2014,204,Public Service
Staff,5326,finalist,1463604520,finalists/staff-181,"For its compelling coverage of a fast-moving wildfire that claimed the lives of 19 firefighters and destroyed more than a hundred homes, using an array of journalistic tools to tell the story. 
",205,106,The Arizona Republic,,2014,106,2014,205,Breaking News Reporting
Staff,5327,finalist,1452108211,finalists/staff-182,"For its alert, in-depth coverage of the mass shooting at the Washington Navy Yard, employing a mix of platforms to tell a developing story with accuracy and sensitivity. 
",205,106,The Washington Post,,2014,106,2014,205,Breaking News Reporting
Megan Twohey,5328,finalist,1445979172,finalists/megan-twohey,"For her exposure of an underground Internet marketplace where parents could bypass social welfare regulations and get rid of children they had adopted overseas but no longer wanted, the stories triggering governmental action to curb the practice.
",206,106,Reuters,,2014,106,2014,206,Investigative Reporting
Cynthia Hubert and Phillip Reese,5329,finalist,1452108557,finalists/cynthia-hubert-and-phillip-reese,"For their probe of a Las Vegas mental hospital that used commercial buses to &quot;dump&quot; more than 1,500 psychiatric patients in 48 states over five years, reporting that brought an end to the practice and the firing of hospital employees.
",206,106,The Sacramento Bee,,2014,106,2014,206,Investigative Reporting
Dennis Overbye,5330,finalist,1445978622,finalists/dennis-overbye,"For his authoritative illumination of the race by two competing teams of 3,000 scientists and technicians over a seven-year period to discover what physicists call the &quot;God particle.&quot;
",207,106,The New York Times,,2014,106,2014,207,Explanatory Reporting
Les Zaitz,5331,finalist,1463433431,finalists/les-zaitz,"For chilling narratives that, at personal risk to him and his sources, revealed how lethal Mexican drug cartels infiltrated Oregon and other regions of the country.
",207,106,The Oregonian,,2014,106,2014,207,Explanatory Reporting
"Joan Garrett McClane, Todd South, Doug Strickland and Mary Helen Miller",5332,finalist,1463431413,finalists/joan-garrett-mcclane-todd-south-doug-strickland-and-mary-helen-miller,"For using an array of journalistic tools to explore the &quot;no-snitch&quot; culture that helps perpetuate a cycle of violence in one of the most dangerous cities in the South.
",208,106,Chattanooga Times Free Press,,2014,106,2014,208,Local Reporting
Rebecca D. O'Brien and Thomas Mashberg,5333,finalist,1463433787,finalists/rebecca-d-obrien-and-thomas-mashberg,"For their jarring exposure of how heroin has permeated the suburbs of northern New Jersey, profiling addicts and anguished families and mapping the drug pipeline from South America to their community.
",208,106,The Record,,2014,106,2014,208,Local Reporting
John Emshwiller and Jeremy Singer-Vine,5334,finalist,1452109622,finalists/john-emshwiller-and-jeremy-singer-vine,"For their reports and searchable database on the nation&#039;s often overlooked factories and research centers that once produced nuclear weapons and now pose contamination risks.
",209,106,The Wall Street Journal,,2014,106,2014,209,National Reporting
Jon Hilsenrath,5335,finalist,1452110054,finalists/jon-hilsenrath,"For his exploration of the Federal Reserve, a powerful but little understood national institution. 
",209,106,The Wall Street Journal,,2014,106,2014,209,National Reporting
Rukmini Callimachi,5336,finalist,1452111111,finalists/rukmini-callimachi-0,"For her discovery and fearless exploration of internal documents that shattered myths and deepened understanding of the global terrorist network of al-Qaida.
",210,106,Associated Press,,2014,106,2014,210,International Reporting
Raja Abdulrahim and Patrick McDonnell,5337,finalist,1452110241,finalists/raja-abdulrahim-and-patrick-mcdonnell,"For their vivid coverage of the Syrian civil war, showing at grave personal risk how both sides of the conflict contribute to the bloodshed, fear and corruption that define daily life.
",210,106,Los Angeles Times,,2014,106,2014,210,International Reporting
Scott Farwell,5338,finalist,1446141776,finalists/scott-farwell,"For his story about a young woman&#039;s struggle to live a normal life after years of ghastly child abuse, an examination of human resilience in the face of depravity. 
",211,106,The Dallas Morning News,,2014,106,2014,211,Feature Writing
Christopher Goffard,5339,finalist,1445962281,finalists/christopher-goffard-0,"For his account of an ex-police officer&#039;s nine-day killing spree in Southern California, notable for its pacing, character development and rich detail.
",211,106,Los Angeles Times,,2014,106,2014,211,Feature Writing
Mark Johnson,5340,finalist,1445965836,finalists/mark-johnson,"For his meticulously told tale about a group of first-year medical students in their gross anatomy class and the relationships they develop with one another and the nameless corpse on the table, an account enhanced by multimedia elements.
",211,106,Milwaukee Journal Sentinel,,2014,106,2014,211,Feature Writing
Kevin Cullen,5341,finalist,1452111491,finalists/kevin-cullen,"For his street-wise local columns that capture the spirit of a city, especially after its famed Marathon was devastated by terrorist bombings.
",212,106,The Boston Globe,,2014,106,2014,212,Commentary
Lisa Falkenberg,5342,finalist,1452111760,finalists/lisa-falkenberg,"For her provocative metro columns written from the perspective of a sixth-generation Texan, often challenging the powerful and giving voice to the voiceless.
",212,106,Houston Chronicle,,2014,106,2014,212,Commentary
Mary McNamara,5343,finalist,1459315829,finalists/mary-mcnamara-0,"For her trenchant and witty television criticism, engaging readers through essays and reviews that feature a conversational style and the force of fresh ideas.
",213,106,Los Angeles Times,,2014,106,2014,213,Criticism
Jen Graves,5344,finalist,1446760733,finalists/jen-graves,"For her visual arts criticism that, with elegant and vivid description, informs readers about how to look at the complexities of contemporary art and the world in which it&#039;s made.
",213,106,The Stranger,,2014,106,2014,213,Criticism
Dante Ramos,5345,finalist,1459315829,finalists/dante-ramos,"For his evocative editorials urging Boston to become a more modern, around-the-clock city by shedding longtime restrictions and removing bureaucratic obstacles that can sap its vitality.
",214,106,The Boston Globe,,2014,106,2014,214,Editorial Writing
Andie Dominick,5346,finalist,1459315829,finalists/andie-dominick,"For her diligent editorials challenging Iowa&#039;s arcane licensing laws that regulate occupations ranging from cosmetologists to dentists and often protect practitioners more than the public.
",214,106,The Des Moines Register,,2014,106,2014,214,Editorial Writing
David Horsey,5347,finalist,1459315817,finalists/david-horsey-0,"For his wide ranging cartoons that blend skillful caricature with irreverence, causing readers both to laugh and think.
",215,106,Los Angeles Times,,2014,106,2014,215,Editorial Cartooning
Pat Bagley,5348,finalist,1459315817,finalists/pat-bagley,"For his adroit use of images and words that cut to the core of often emotional issues for his readership. 
",215,106,The Salt Lake Tribune,,2014,106,2014,215,Editorial Cartooning
John Tlumacki and David L. Ryan,5349,finalist,1459315811,finalists/john-tlumacki-and-david-l-ryan,"For their searing photographs that captured the shock, chaos and heroism after the bloody Boston Marathon bombings.
",216,106,The Boston Globe,,2014,106,2014,216,Breaking News Photography
Goran Tomasevic,5350,finalist,1459315811,finalists/goran-tomasevic,"For his sequence of photographs that chronicle two hours of fierce combat on the rebel frontline in Syria&#039;s civil war. 
",216,106,Reuters,,2014,106,2014,216,Breaking News Photography
Lacy Atkins,5351,finalist,1459315811,finalists/lacy-atkins-0,"For her revealing portrait of an Oakland school&#039;s efforts to help African-American boys avoid neighborhood risks and profit from education.
",217,106,San Francisco Chronicle,,2014,106,2014,217,Feature Photography
Michael Williamson,5352,finalist,1459315811,finalists/michael-williamson,"For his portfolio of pictures exploring the multi-faceted impact of the nation&#039;s food stamp program on 47 million recipients. 
",217,106,The Washington Post,,2014,106,2014,217,Feature Photography
Jesse Katz,4406,finalist,1438981222,finalists/jesse-katz,"For a series of portraits and analyses that illuminated the causes and effects of Los Angeles gang life.
",278,127,"Los Angeles Times
",,1993,127,1993,278,Beat Reporting
Fawn Vrazo,4407,finalist,1438981222,finalists/fawn-vrazo,"For her comprehensive coverage of women&#039;s health issues.
",278,127,"The Philadelphia Inquirer
",,1993,127,1993,278,Beat Reporting
James Gleick,4408,finalist,1438981222,finalists/james-gleick-0,,222,127,"Genius: The Life and Science of Richard Feynman
","Pantheon
",1993,127,1993,222,Biography
Walter Isaacson,4409,finalist,1438981222,finalists/walter-isaacson,,222,127,"Kissinger
","Simon &amp; Schuster
",1993,127,1993,222,Biography
Betty DeRamus,4410,finalist,1438981222,finalists/betty-deramus,"For her columns about the problems and promise of urban America.
",212,127,"The Detroit News
",,1993,127,1993,212,Commentary
Bill Johnson,4411,finalist,1438981222,finalists/bill-johnson,"For his impressionistic accounts of his South Central Los Angeles neighborhood before and after the riots.
",212,127,"Orange County (CA) Register
",,1993,127,1993,212,Commentary
Gail Caldwell,4412,finalist,1438981224,finalists/gail-caldwell,"For her literary and social criticism.
",213,127,"The Boston Globe
",,1993,127,1993,213,Criticism
Leonard Pitts Jr.,4413,finalist,1438981224,finalists/leonard-pitts-jr,"For critical articles on popular music and culture.
",213,127,"The Miami Herald
",,1993,127,1993,213,Criticism
Larry Kramer,4414,finalist,1438981224,finalists/larry-kramer,,218,127,"The Destiny of Me
",,1993,127,1993,218,Drama
Anna Deavere Smith,4415,finalist,1438981224,finalists/anna-deavere-smith,,218,127,"Fires in the Mirror
",,1993,127,1993,218,Drama
Jeff Danziger,4416,finalist,1438981224,finalists/jeff-danziger-0,,215,127,"The Christian Science Monitor
",,1993,127,1993,215,Editorial Cartooning
Don Wright,4417,finalist,1438981224,finalists/don-wright-2,,215,127,"Palm Beach (FL) Post
",,1993,127,1993,215,Editorial Cartooning
Larry Dale Keeling,4418,finalist,1438981224,finalists/larry-dale-keeling,"For his clear and persuasive editorials decrying corruption and advocating reform in the Kentucky legislature.
",214,127,"Lexington (KY) Herald-Leader
",,1993,127,1993,214,Editorial Writing
Robert M. Landauer,4419,finalist,1438981224,finalists/robert-m-landauer,"For a bold campaign to defuse myths and prejudice promoted by an anti-homosexual constitutional amendment, which was subsequently defeated.
",214,127,"The Oregonian
",,1993,127,1993,214,Editorial Writing
Editorial Staff,4420,finalist,1438981224,finalists/editorial-staff-0,"For a campaign that focussed attention on a neglected area of the city and generated an immediate civic response to the newspaper&#039;s suggestions for change.
",214,127,"The Dallas Morning News
",,1993,127,1993,214,Editorial Writing
Dennis Farney,4421,finalist,1438981224,finalists/dennis-farney,"For &quot;The American Civilization,&quot; a series of articles examining Jeffersonian ideals in contemporary America.
",264,127,"The Wall Street Journal
",,1993,127,1993,264,Explanatory Journalism
Staff,4422,finalist,1438981224,finalists/staff-61,"For its series about the inadequate medical care given New York state prison inmates.
",264,127,"Post-Standard
",,1993,127,1993,264,Explanatory Journalism
Yunghi Kim,4423,finalist,1438981224,finalists/yunghi-kim,"For her photographs of the famine, war and American relief efforts in Somalia.
",217,127,"The Boston Globe
",,1993,127,1993,217,Feature Photography
Staff,4424,finalist,1438981224,finalists/staff-62,"For its photographs from Somalia of the struggle for survival of a nation and its people.
",217,127,"Associated Press
",,1993,127,1993,217,Feature Photography
Hank Stuever,4425,finalist,1438981224,finalists/hank-stuever,"For his lively and vivid reporting of the celebration of a young couple&#039;s wedding.
",211,127,"Albuquerque Tribune
",,1993,127,1993,211,Feature Writing
Judith Valente,4426,finalist,1438981224,finalists/judith-valente,"For her moving story about a family brought together by AIDS.
",211,127,"The Wall Street Journal
",,1993,127,1993,211,Feature Writing
Alice McDermott,4427,finalist,1438981224,finalists/alice-mcdermott-1,,219,127,"At Weddings and Wakes
","Farrar Straus Giroux
",1993,127,1993,219,Fiction
Joyce Carol Oates,4428,finalist,1438981224,finalists/joyce-carol-oates,,219,127,"Black Water
","Dutton
",1993,127,1993,219,Fiction
Susan Griffin,4429,finalist,1438981224,finalists/susan-griffin,,223,127,"A Chorus of Stones: The Private Life of War
","Doubleday
",1993,127,1993,223,General Nonfiction
Anne Matthews,4430,finalist,1438981224,finalists/anne-matthews,,223,127,"Where the Buffalo Roam
","Grove Weidenfeld
",1993,127,1993,223,General Nonfiction
Richard Rodriguez,4431,finalist,1438981224,finalists/richard-rodriguez,,223,127,"Days of Obligation: An Argument with My Mexican Father
","Viking
",1993,127,1993,223,General Nonfiction
Edward L. Ayers,4432,finalist,1438981224,finalists/edward-l-ayers,,220,127,"The Promise of the New South: Life After Reconstruction
","Oxford University Press
",1993,127,1993,220,History
Garry Wills,4433,finalist,1438981224,finalists/garry-wills,,220,127,"Lincoln at Gettysburg: The Words That Remade America
","Simon &amp; Schuster
",1993,127,1993,220,History
Jane Perlez,4434,finalist,1438981224,finalists/jane-perlez,"For her revealing reporting on the famine and suffering in Somalia.
",210,127,"The New York Times
",,1993,127,1993,210,International Reporting
John-Thor Dahlburg,4435,finalist,1438981224,finalists/john-thor-dahlburg,"For his probing accounts of widespread nuclear pollution in the former Soviet Union.
",210,127,"Los Angeles Times
",,1993,127,1993,210,International Reporting
Dave Davis and Ted Wendling,4436,finalist,1438981224,finalists/dave-davis-and-ted-wendling,"For their series about victims of botched radiation therapy and lax regulation by the Nuclear Regulatory Commission and other agencies.
",206,127,"The Cleveland Plain Dealer
",,1993,127,1993,206,Investigative Reporting
"Terry Ganey, Michael D. Sorkin and Louis J. Rose",4437,finalist,1438981224,finalists/terry-ganey-michael-d-sorkin-and-louis-j-rose,"For investigations of corruption by a Missouri attorney general and a St. Louis chief prosecutor.
",206,127,"St. Louis Post-Dispatch
",,1993,127,1993,206,Investigative Reporting
James Heaney,4438,finalist,1438981224,finalists/james-heaney,"For stories that identified the major causes of the decline of Buffalo&#039;s older neighborhoods and proposed possible solutions.
",206,127,"The Buffalo News
",,1993,127,1993,206,Investigative Reporting
Leon Kirchner,4439,finalist,1438981224,finalists/leon-kirchner,"Premiered on October 16, 1992, in Philadelphia by the Philadelphia Orchestra and commissioned by that orchestra.
",225,127,"Music for Cello and Orchestra
",,1993,127,1993,225,Music
Joan Tower,4440,finalist,1438981224,finalists/joan-tower,"Premiered on April 24, 1992, in Salt Lake City by the Utah Symphony.
",225,127,"Violin Concerto
",,1993,127,1993,225,Music
Donald C. Drake and Marian Uhlman,4441,finalist,1438981224,finalists/donald-c-drake-and-marian-uhlman,"For their investigation of the pharmaceutical industry and its role in the soaring costs of prescription drugs in the United States
",209,127,"The Philadelphia Inquirer
",,1993,127,1993,209,National Reporting
Douglas Frantz and Murray Waas,4442,finalist,1438981224,finalists/douglas-frantz-and-murray-waas,"For documenting the clandestine effort of the U.S. government to supply money and weapons to Iraq in the 1980&#039;s and up to the weeks before the Gulf War.
",209,127,"Los Angeles Times
",,1993,127,1993,209,National Reporting
John Ashbery,4443,finalist,1438981224,finalists/john-ashbery,,224,127,"Hotel Lautreamont
","Alfred A. Knopf
",1993,127,1993,224,Poetry
James Merrill,4444,finalist,1438981224,finalists/james-merrill,,224,127,"Selected Poems 1946-1985
","Alfred A. Knopf
",1993,127,1993,224,Poetry
Staff,4445,finalist,1438981224,finalists/staff-63,"For the exposure by reporters Jeff Brazil and Steve Berry of the unjust seizure of millions of dollars from motorists -- most of them minorities -- by a sheriff&#039;s drug squad.
",204,127,"Orlando Sentinel
",,1993,127,1993,204,Public Service
Staff,4446,finalist,1438981224,finalists/staff-64,"For disclosing numerous allegations of sexual harassment of women by U.S. Sen. Brock Adams of Washington, who then dropped his bid for re-election.
",204,127,"The Seattle Times
",,1993,127,1993,204,Public Service
Photographic Staff,4447,finalist,1438981224,finalists/photographic-staff,"For its coverage of the shattering impact of Hurricane Andrew on South Florida.
",274,127,"Palm Beach (FL) Post
",,1993,127,1993,274,Spot News Photography
Photographic Staffs,4448,finalist,1438981224,finalists/photographic-staffs,"For pictures depicting the force of Hurricane Andrew and the strength of those who survived the storm.
",274,127,"The Miami Herald and El Nuevo Herald
",,1993,127,1993,274,Spot News Photography
Staff,4449,finalist,1438981224,finalists/staff-65,"For its sensitive reporting of the failed legal battle fought by parents of a child born without a brain to donate the child&#039;s organs before her death.
",275,127,"The Miami Herald
",,1993,127,1993,275,Spot News Reporting
Staff,4450,finalist,1438981224,finalists/staff-66,"For detailed, often exclusive reporting of an 11-day clash in Northern Idaho between an armed white separatist and 300 law enforcement officers.
",275,127,"Spokane (WA) Spokesman-Review
",,1993,127,1993,275,Spot News Reporting
Steve Lopez of the Los Angeles Times,16922,finalist,1588546920,finalists/steve-lopez-los-angeles-times-0,"For purposeful columns about rising homelessness in Los Angeles, which amplified calls for government action to deal with a long-visible public crisis.",212,627,,,2020,627,2020,212,Commentary
Sally Jenkins of The Washington Post,16924,finalist,1588546977,finalists/sally-jenkins-washington-post,"For columns that marshal a broad knowledge of history and culture to remind the sports world of its responsibility to uphold basic values of equity, fairness and tolerance.
",212,627,,,2020,627,2020,212,Commentary
Soraya Nadia McDonald of The Undefeated,16926,finalist,1588547152,finalists/soraya-nadia-mcdonald-undefeated,"For essays on theater and film that bring a fresh, delightful intelligence to the intersections of race and art.
",213,627,,,2020,627,2020,213,Criticism
Justin Davidson of New York magazine,16927,finalist,1588547057,finalists/justin-davidson-new-york-magazine,"For architecture reviews marked by a keen eye, deep knowledge and exquisite writing, as exemplified by his essay on Manhattan’s Hudson Yards development.",213,627,,,2020,627,2020,213,Criticism
"Chloé Cooper Jones, freelance reporter, The Verge",16928,finalist,1588684666,finalists/chloe-cooper-jones-freelance-reporter-verge,"For her gripping portrait of Ramsey Orta, who recorded the NYPD killing of Eric Garner, using restrained yet powerful language and courageous reporting to show the police retribution endured by a forgotten figure in a story that horrified the nation.",211,627,,,2020,627,2020,211,Feature Writing
Ellen Barry of The New York Times,16929,finalist,1588546774,finalists/ellen-barry-new-york-times,For a beautifully written tale of an Indian “prince” whose story concealed deeper truths rooted in the violence and trauma of the Partition of India.,211,627,,,2020,627,2020,211,Feature Writing
Nestor Ramos of The Boston Globe,16930,finalist,1588545911,finalists/nestor-ramos-boston-globe,"For a sweeping yet intimate story about how climate change is drastically reshaping Cape Cod, locally illustrating the urgent global crisis.",211,627,,,2020,627,2020,211,Feature Writing
Melinda Henneberger of The Kansas City Star,16931,finalist,1588547275,finalists/melinda-henneberger-kansas-city-star-0,"For her fierce and unflinching defense of the women of Missouri on issues of abortion access, sexual assault and domestic violence.",214,627,,,2020,627,2020,214,Editorial Writing
"Jill Burcum of the Star Tribune, Minneapolis, Minn.",16932,finalist,1588547315,finalists/jill-burcum-star-tribune-minneapolis-minn,"For passionate, persuasive writing about a pristine wilderness area, accessible largely by canoe, to demonstrate to readers why a proposed mine would do incalculable environmental damage.",214,627,,,2020,627,2020,214,Editorial Writing
"Kevin Kallaugher, freelancer",16934,finalist,1588547474,finalists/kevin-kallaugher-freelancer,"For combining classically beautiful cartoon art and incisive wit to create a striking portfolio addressing the Trump administration, international affairs and local Baltimore politics.",215,627,,,2020,627,2020,215,Editorial Cartooning
"Lalo Alcaraz, freelancer",16935,finalist,1588547412,finalists/lalo-alcaraz-freelancer,For irreverent and poignant cartoon commentary focused on local and national issues from a distinctly Latinx perspective.,215,627,,,2020,627,2020,215,Editorial Cartooning
Matt Bors of The Nib,16936,finalist,1588547444,finalists/matt-bors-nib,"For cartoons that sliced through the hypocrisy of the Trump presidency, as well as the blind spots of moderate Democrats in a distinct, contemporary style.",215,627,,,2020,627,2020,215,Editorial Cartooning
"Rosanna Xia, Swetha Kannan and Terry Castleman of the Los Angeles Times",16938,finalist,1588545340,finalists/rosanna-xia-swetha-kannan-and-terry-castleman-los-angeles-times,For a deeply researched examination of the difficult choices Californians must make as climate change erodes precious coastline.,207,627,,,2020,627,2020,207,Explanatory Reporting
Staff of Reveal from The Center for Investigative Reporting,16939,finalist,1588545397,finalists/staff-reveal-center-investigative-reporting,"For its industrious reporting on worker injuries and the human toll of robotics technology at Amazon warehouses across the United States.
",207,627,,,2020,627,2020,207,Explanatory Reporting
Jay Hancock and Elizabeth Lucas of Kaiser Health News,16942,finalist,1588545165,finalists/jay-hancock-and-elizabeth-lucas-kaiser-health-news,"For exposing predatory bill collection by the University of Virginia Health System that relentlessly squeezed low-income patients—many into bankruptcy—forcing the non-profit, state-run hospital to change its tactics.",206,627,,,2020,627,2020,206,Investigative Reporting
Staff of The Wall Street Journal,16943,finalist,1617283441,finalists/staff-wall-street-journal,"For an exhaustive investigation into Amazon, the world’s largest retailer, that revealed a largely unregulated and highly profitable third-party flea market and the potentially deadly results of it peddling of unsafe and banned products.",206,627,,,2020,627,2020,206,Investigative Reporting
Staff of The Wall Street Journal,16946,finalist,1588545651,finalists/staff-wall-street-journal-0,"For revelatory work showing how a California utility’s neglect of its equipment caused countless wildfires, including one that wiped out the town of Paradise and killed 85 people.
",209,627,,,2020,627,2020,209,National Reporting
Staff of Reuters,16947,finalist,1588545779,finalists/staff-reuters,"For a series of deeply-reported, original dispatches from the Hong Kong protests, a battleground between democracy and autocracy that detailed China&#039;s grip behind the scenes and offered valuable insights into the forces that will shape the next century.",210,627,,,2020,627,2020,210,International Reporting
Staff of The New York Times,16948,finalist,1588545748,finalists/staff-new-york-times-0,"For gripping accounts that disclosed China’s top-secret efforts to repress millions of Muslims through a system of labor camps, brutality and surveillance.",210,627,,,2020,627,2020,210,International Reporting
Tom Fox of The Dallas Morning News,16950,finalist,1588547605,finalists/tom-fox-dallas-morning-news,"For coverage of a would-be shooter outside Dallas’ Earle Cabell Federal Building, which houses federal courts, photographed at great personal risk.",216,627,,,2020,627,2020,216,Breaking News Photography
"Mary F. Calvert, freelance photographer",16952,finalist,1588547768,finalists/mary-f-calvert-freelance-photographer,"For work published by The New York Times and Yahoo News that look intimately at male sexual assault survivors in the armed forces, and the lasting effects of trauma on them and their families.",217,627,,,2020,627,2020,217,Feature Photography
Erin Clark of The Boston Globe,16953,finalist,1588547692,finalists/erin-clark-boston-globe,"For respectful and compassionate photography of a working Maine family as it falls into homelessness and finds new housing, albeit precarious.",217,627,,,2020,627,2020,217,Feature Photography
Dieu Nalio Chery and Rebecca Blackwell of Associated Press,16955,finalist,1588547575,finalists/dieu-nalio-chery-and-rebecca-blackwell-associated-press,"For images from Haiti, conveying the horrors of lynching, murder and human rights abuses as the country wrestles with ongoing unrest.",216,627,,,2020,627,2020,216,Breaking News Photography
Staff of The Boston Globe,16956,finalist,1588545514,finalists/staff-boston-globe-0,For its engaging approach to exposing socioeconomic inequities by surveying the city’s brightest public high school students a decade after graduation.,208,627,,,2020,627,2020,208,Local Reporting
Staff of the Los Angeles Times,16957,finalist,1588608889,finalists/staff-los-angeles-times,"For dynamic coverage that expertly blended multimedia components, frequent updates and rich narrative to report on a devastating California boat fire that killed 34 people.",205,627,,,2020,627,2020,205,Breaking News Reporting
